SeasonFrom , SeasonTo ,Matchday, Day, Date, Time, Home, Guest, Score90, Score45, Score90Home, Score90Guest, Score45Home, Score45Guest, PointsHome, PointsGuest
1963  ,  1964  ,  19  ,  Saturday  ,  1964-02-01  ,  15:30  ,  Karlsruhe  ,  Braunschweig  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  19  ,  Saturday  ,  1964-02-01  ,  15:30  ,  Schalke  ,  Köln  ,  2:3 , 0:2  , 2 , 3  ,  0 , 2  , 0 , 2
1963  ,  1964  ,  19  ,  Saturday  ,  1964-02-01  ,  17:00  ,  Bremen  ,  K'lautern  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  19  ,  Saturday  ,  1964-02-08  ,  15:30  ,  Münster  ,  Nürnberg  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 2
1963  ,  1964  ,  19  ,  Thursday  ,  1964-03-26  ,  20:15  ,  TSV 1860  ,  Stuttgart  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1963  ,  1964  ,  19  ,  Friday  ,  1964-03-27  ,  16:30  ,  Hertha  ,  Meidericher SV  ,  5:2 , 3:1  , 5 , 2  ,  3 , 1  , 2 , 0
1963  ,  1964  ,  19  ,  Monday  ,  1964-03-30  ,  14:30  ,  Saarbrücken  ,  Dortmund  ,  2:1 , 0:0  , 2 , 1  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  19  ,  Monday  ,  1964-03-30  ,  18:00  ,  Frankfurt  ,  HSV  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  K'lautern  ,  TSV 1860  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Stuttgart  ,  Münster  ,  0:3 , 0:1  , 0 , 3  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Nürnberg  ,  Saarbrücken  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Dortmund  ,  Karlsruhe  ,  3:2 , 2:1  , 3 , 2  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Braunschweig  ,  Frankfurt  ,  0:3 , 0:2  , 0 , 3  ,  0 , 2  , 0 , 2
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  HSV  ,  Schalke  ,  3:1 , 0:0  , 3 , 1  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Köln  ,  Hertha  ,  3:1 , 2:0  , 3 , 1  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  20  ,  Saturday  ,  1964-02-15  ,  15:30  ,  Meidericher SV  ,  Bremen  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Schalke  ,  Braunschweig  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Hertha  ,  HSV  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Bremen  ,  Köln  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Münster  ,  K'lautern  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Saarbrücken  ,  Stuttgart  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 2
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Karlsruhe  ,  Nürnberg  ,  1:3 , 1:2  , 1 , 3  ,  1 , 2  , 0 , 2
1963  ,  1964  ,  21  ,  Saturday  ,  1964-02-22  ,  15:30  ,  Frankfurt  ,  Dortmund  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  21  ,  Tuesday  ,  1964-03-31  ,  20:15  ,  TSV 1860  ,  Meidericher SV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  Nürnberg  ,  TSV 1860  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  Dortmund  ,  Münster  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  K'lautern  ,  Saarbrücken  ,  2:4 , 1:2  , 2 , 4  ,  1 , 2  , 0 , 2
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  Stuttgart  ,  Karlsruhe  ,  4:1 , 3:0  , 4 , 1  ,  3 , 0  , 2 , 0
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  Meidericher SV  ,  Schalke  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  22  ,  Saturday  ,  1964-02-29  ,  15:30  ,  Köln  ,  Frankfurt  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1963  ,  1964  ,  22  ,  Thursday  ,  1964-03-26  ,  19:30  ,  HSV  ,  Bremen  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  22  ,  Monday  ,  1964-03-30  ,  19:30  ,  Braunschweig  ,  Hertha  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:00  ,  Hertha  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Bremen  ,  Braunschweig  ,  2:3 , 0:2  , 2 , 3  ,  0 , 2  , 0 , 2
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  TSV 1860  ,  HSV  ,  9:2 , 3:1  , 9 , 2  ,  3 , 1  , 2 , 0
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Münster  ,  Köln  ,  0:2 , 0:2  , 0 , 2  ,  0 , 2  , 0 , 2
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Saarbrücken  ,  Meidericher SV  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Karlsruhe  ,  K'lautern  ,  5:1 , 2:0  , 5 , 1  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Frankfurt  ,  Stuttgart  ,  3:2 , 2:1  , 3 , 2  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  23  ,  Saturday  ,  1964-03-07  ,  16:30  ,  Schalke  ,  Nürnberg  ,  4:1 , 2:1  , 4 , 1  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Braunschweig  ,  HSV  ,  2:1 , 0:0  , 2 , 1  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Meidericher SV  ,  Köln  ,  2:2 , 2:0  , 2 , 2  ,  2 , 0  , 1 , 1
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Dortmund  ,  Stuttgart  ,  7:1 , 2:1  , 7 , 1  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  K'lautern  ,  Nürnberg  ,  3:1 , 3:0  , 3 , 1  ,  3 , 0  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  TSV 1860  ,  Münster  ,  3:1 , 0:1  , 3 , 1  ,  0 , 1  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Karlsruhe  ,  Saarbrücken  ,  2:2 , 0:2  , 2 , 2  ,  0 , 2  , 1 , 1
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Bremen  ,  Schalke  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  24  ,  Saturday  ,  1964-03-14  ,  16:30  ,  Frankfurt  ,  Hertha  ,  4:0 , 0:0  , 4 , 0  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Köln  ,  Braunschweig  ,  4:1 , 1:0  , 4 , 1  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  HSV  ,  Meidericher SV  ,  3:3 , 0:1  , 3 , 3  ,  0 , 1  , 1 , 1
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Stuttgart  ,  K'lautern  ,  4:0 , 2:0  , 4 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Nürnberg  ,  Dortmund  ,  4:0 , 2:0  , 4 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Saarbrücken  ,  TSV 1860  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Münster  ,  Karlsruhe  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  25  ,  Saturday  ,  1964-03-21  ,  16:30  ,  Schalke  ,  Frankfurt  ,  1:2 , 0:0  , 1 , 2  ,  0 , 0  , 0 , 2
1963  ,  1964  ,  25  ,  Wednesday  ,  1964-04-15  ,  20:00  ,  Hertha  ,  Bremen  ,  5:2 , 2:1  , 5 , 2  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Meidericher SV  ,  Braunschweig  ,  5:1 , 3:1  , 5 , 1  ,  3 , 1  , 2 , 0
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  HSV  ,  Köln  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Nürnberg  ,  Stuttgart  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  K'lautern  ,  Dortmund  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Karlsruhe  ,  TSV 1860  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Münster  ,  Saarbrücken  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 2 , 0
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Hertha  ,  Schalke  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  26  ,  Saturday  ,  1964-04-04  ,  17:00  ,  Frankfurt  ,  Bremen  ,  7:0 , 2:0  , 7 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Stuttgart  ,  HSV  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Dortmund  ,  Meidericher SV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Braunschweig  ,  K'lautern  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Köln  ,  Nürnberg  ,  5:0 , 2:0  , 5 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Schalke  ,  Münster  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Bremen  ,  Karlsruhe  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  TSV 1860  ,  Frankfurt  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  27  ,  Saturday  ,  1964-04-11  ,  17:00  ,  Saarbrücken  ,  Hertha  ,  3:0 , 3:0  , 3 , 0  ,  3 , 0  , 2 , 0
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  HSV  ,  K'lautern  ,  7:3 , 1:0  , 7 , 3  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Braunschweig  ,  Stuttgart  ,  2:0 , 2:0  , 2 , 0  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Meidericher SV  ,  Nürnberg  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Köln  ,  Dortmund  ,  5:2 , 1:1  , 5 , 2  ,  1 , 1  , 2 , 0
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Münster  ,  Frankfurt  ,  1:3 , 1:2  , 1 , 3  ,  1 , 2  , 0 , 2
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  TSV 1860  ,  Schalke  ,  7:1 , 3:1  , 7 , 1  ,  3 , 1  , 2 , 0
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Karlsruhe  ,  Hertha  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1963  ,  1964  ,  28  ,  Saturday  ,  1964-04-18  ,  17:00  ,  Saarbrücken  ,  Bremen  ,  3:2 , 1:0  , 3 , 2  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Nürnberg  ,  Braunschweig  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  K'lautern  ,  Köln  ,  3:3 , 2:3  , 3 , 3  ,  2 , 3  , 1 , 1
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Stuttgart  ,  Meidericher SV  ,  1:2 , 1:2  , 1 , 2  ,  1 , 2  , 0 , 2
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Hertha  ,  TSV 1860  ,  3:1 , 1:1  , 3 , 1  ,  1 , 1  , 2 , 0
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Bremen  ,  Münster  ,  4:2 , 2:1  , 4 , 2  ,  2 , 1  , 2 , 0
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Frankfurt  ,  Saarbrücken  ,  3:1 , 3:1  , 3 , 1  ,  3 , 1  , 2 , 0
1963  ,  1964  ,  29  ,  Saturday  ,  1964-04-25  ,  17:00  ,  Schalke  ,  Karlsruhe  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 2 , 0
1963  ,  1964  ,  29  ,  Tuesday  ,  1964-05-05  ,  18:30  ,  Dortmund  ,  HSV  ,  5:2 , 2:0  , 5 , 2  ,  2 , 0  , 2 , 0
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Meidericher SV  ,  K'lautern  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 2 , 0
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Köln  ,  Stuttgart  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 2 , 0
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  HSV  ,  Nürnberg  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Braunschweig  ,  Dortmund  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Karlsruhe  ,  Frankfurt  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 2
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Saarbrücken  ,  Schalke  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  Münster  ,  Hertha  ,  4:2 , 2:2  , 4 , 2  ,  2 , 2  , 2 , 0
1963  ,  1964  ,  30  ,  Saturday  ,  1964-05-09  ,  17:00  ,  TSV 1860  ,  Bremen  ,  3:2 , 1:1  , 3 , 2  ,  1 , 1  , 2 , 0
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Frankfurt  ,  Schalke  ,  2:2 , 0:2  , 2 , 2  ,  0 , 2  , 1 , 1
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Karlsruhe  ,  Meidericher SV  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 2 , 0
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  K'lautern  ,  Bremen  ,  2:1 , 2:1  , 2 , 1  ,  2 , 1  , 2 , 0
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Braunschweig  ,  TSV 1860  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Dortmund  ,  Hannover  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 2
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Nürnberg  ,  Neunkirchen  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 2 , 0
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  Köln  ,  Hertha  ,  2:3 , 1:0  , 2 , 3  ,  1 , 0  , 0 , 2
1964  ,  1965  ,  1  ,  Saturday  ,  1964-08-22  ,  16:00  ,  HSV  ,  Stuttgart  ,  2:2 , 0:2  , 2 , 2  ,  0 , 2  , 1 , 1
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Hertha  ,  HSV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Stuttgart  ,  Nürnberg  ,  3:1 , 1:1  , 3 , 1  ,  1 , 1  , 2 , 0
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Neunkirchen  ,  Dortmund  ,  1:2 , 0:0  , 1 , 2  ,  0 , 0  , 0 , 2
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Hannover  ,  Köln  ,  2:0 , 2:0  , 2 , 0  ,  2 , 0  , 2 , 0
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Schalke  ,  Karlsruhe  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  TSV 1860  ,  Frankfurt  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 2
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Bremen  ,  Braunschweig  ,  5:1 , 3:1  , 5 , 1  ,  3 , 1  , 2 , 0
1964  ,  1965  ,  2  ,  Saturday  ,  1964-08-29  ,  16:00  ,  Meidericher SV  ,  K'lautern  ,  3:1 , 3:0  , 3 , 1  ,  3 , 0  , 2 , 0
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  16:00  ,  Karlsruhe  ,  TSV 1860  ,  1:5 , 0:2  , 1 , 5  ,  0 , 2  , 0 , 2
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  16:00  ,  K'lautern  ,  Schalke  ,  3:0 , 3:0  , 3 , 0  ,  3 , 0  , 2 , 0
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  16:00  ,  Nürnberg  ,  Hertha  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  16:00  ,  HSV  ,  Hannover  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 2 , 0
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  16:00  ,  Köln  ,  Neunkirchen  ,  4:3 , 2:3  , 4 , 3  ,  2 , 3  , 2 , 0
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  20:00  ,  Frankfurt  ,  Bremen  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 2
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  20:00  ,  Braunschweig  ,  Meidericher SV  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 2
1964  ,  1965  ,  3  ,  Saturday  ,  1964-09-05  ,  20:00  ,  Dortmund  ,  Stuttgart  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Hertha  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Stuttgart  ,  Köln  ,  3:3 , 2:2  , 3 , 3  ,  2 , 2  , 1 , 1
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Neunkirchen  ,  HSV  ,  3:1 , 2:1  , 3 , 1  ,  2 , 1  , 2 , 0
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Hannover  ,  Nürnberg  ,  2:2 , 2:2  , 2 , 2  ,  2 , 2  , 1 , 1
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Schalke  ,  Braunschweig  ,  0:3 , 0:1  , 0 , 3  ,  0 , 1  , 0 , 2
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  TSV 1860  ,  K'lautern  ,  2:2 , 1:2  , 2 , 2  ,  1 , 2  , 1 , 1
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Bremen  ,  Karlsruhe  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1964  ,  1965  ,  4  ,  Saturday  ,  1964-09-12  ,  16:00  ,  Meidericher SV  ,  Frankfurt  ,  1:3 , 1:2  , 1 , 3  ,  1 , 2  , 0 , 2
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  Stuttgart  ,  Hertha  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  Braunschweig  ,  Neunkirchen  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 2 , 0
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  Nürnberg  ,  Schalke  ,  3:2 , 1:1  , 3 , 2  ,  1 , 1  , 2 , 0
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  Köln  ,  Bremen  ,  4:2 , 2:0  , 4 , 2  ,  2 , 0  , 2 , 0
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  HSV  ,  Meidericher SV  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 2 , 0
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  Frankfurt  ,  Karlsruhe  ,  0:7 , 0:5  , 0 , 7  ,  0 , 5  , 0 , 2
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  16:00  ,  K'lautern  ,  Hannover  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 2 , 0
1964  ,  1965  ,  5  ,  Saturday  ,  1964-09-19  ,  20:00  ,  Dortmund  ,  TSV 1860  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Hertha  ,  Frankfurt  ,  1:3 , 1:2  , 1 , 3  ,  1 , 2  , 0 , 2
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Karlsruhe  ,  Stuttgart  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Neunkirchen  ,  K'lautern  ,  0:3 , 0:1  , 0 , 3  ,  0 , 1  , 0 , 2
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Hannover  ,  Braunschweig  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Schalke  ,  Dortmund  ,  2:6 , 0:6  , 2 , 6  ,  0 , 6  , 0 , 2
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  TSV 1860  ,  Nürnberg  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 2 , 0
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Bremen  ,  HSV  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
1964  ,  1965  ,  6  ,  Saturday  ,  1964-09-26  ,  16:00  ,  Meidericher SV  ,  Köln  ,  0:3 , 0:3  , 0 , 3  ,  0 , 3  , 0 , 2
1964  ,  1965  ,  7  ,  Saturday  ,  1964-10-10  ,  15:15  ,  Stuttgart  ,  Schalke  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 2 , 0
1964  ,  1965  ,  7  ,  Saturday  ,  1964-10-10  ,  15:15  ,  Neunkirchen  ,  Meidericher SV  ,  4:2 , 2:0  , 4 , 2  ,  2 , 0  , 2 , 0
