"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID","DayID","DateInt","TimeInt"
"1843",1969,1970,16,"Saturday",1969-12-13,15:30:00,"TSV 1860","Duisburg","2:2","1:0",2,2,1,0,1,1,4,1,1,22,1,19691213,55800
"1844",1969,1970,16,"Saturday",1969-12-13,15:30:00,"Oberhausen","Bayern","3:3","2:2",3,3,2,2,1,1,6,4,27,21,1,19691213,55800
"1845",1969,1970,16,"Saturday",1969-12-13,15:30:00,"HSV","Gladbach","1:3","0:0",1,3,0,0,0,2,4,0,10,20,1,19691213,55800
"1846",1969,1970,16,"Saturday",1969-12-13,15:30:00,"Hannover","Frankfurt","1:1","1:1",1,1,1,1,1,1,2,2,18,5,1,19691213,55800
"1847",1969,1970,16,"Saturday",1969-12-13,15:30:00,"Stuttgart","Dortmund","2:1","1:0",2,1,1,0,2,0,3,1,14,16,1,19691213,55800
"1848",1969,1970,16,"Saturday",1969-12-13,15:30:00,"Köln","K'lautern","6:1","4:1",6,1,4,1,2,0,7,5,11,13,1,19691213,55800
"1849",1969,1970,16,"Saturday",1969-12-13,15:30:00,"Schalke","RW Essen","5:3","1:3",5,3,1,3,2,0,8,4,6,24,1,19691213,55800
"1850",1969,1970,17,"Friday",1969-12-19,20:00:00,"Gladbach","Oberhausen","6:1","3:0",6,1,3,0,2,0,7,3,20,27,4,19691219,72000
"1851",1969,1970,17,"Friday",1969-12-19,20:00:00,"K'lautern","Hannover","5:2","2:0",5,2,2,0,2,0,7,2,13,18,4,19691219,72000
"1852",1969,1970,17,"Friday",1969-12-19,20:00:00,"Dortmund","Köln","1:0","0:0",1,0,0,0,2,0,1,0,16,11,4,19691219,72000
"1853",1969,1970,17,"Saturday",1969-12-20,15:30:00,"RW Essen","TSV 1860","3:0","1:0",3,0,1,0,2,0,3,1,24,1,1,19691220,55800
"1854",1969,1970,17,"Saturday",1969-12-20,15:30:00,"Bremen","Hertha","1:0","1:0",1,0,1,0,2,0,1,1,8,7,1,19691220,55800
"1855",1969,1970,17,"Saturday",1969-12-20,15:30:00,"Frankfurt","HSV","2:2","0:0",2,2,0,0,1,1,4,0,5,10,1,19691220,55800
"1856",1969,1970,17,"Saturday",1969-12-20,15:30:00,"Braunschweig","Stuttgart","1:0","0:0",1,0,0,0,2,0,1,0,9,14,1,19691220,55800
"1857",1969,1970,17,"Saturday",1969-12-20,18:00:00,"Duisburg","Aachen","2:1","1:0",2,1,1,0,2,0,3,1,22,25,1,19691220,64800
"1858",1969,1970,17,"Tuesday",1970-02-24,20:00:00,"Bayern","Schalke","6:0","3:0",6,0,3,0,2,0,6,3,21,6,5,19700224,72000
"1859",1969,1970,18,"Tuesday",1970-03-10,19:30:00,"Dortmund","Hannover","2:1","0:1",2,1,0,1,2,0,3,1,16,18,5,19700310,70200
"1860",1969,1970,18,"Tuesday",1970-03-10,20:00:00,"TSV 1860","Aachen","0:0","0:0",0,0,0,0,1,1,0,0,1,25,5,19700310,72000
"1861",1969,1970,18,"Wednesday",1970-03-11,19:30:00,"Bremen","Stuttgart","1:1","0:0",1,1,0,0,1,1,2,0,8,14,6,19700311,70200
"1862",1969,1970,18,"Wednesday",1970-03-11,19:30:00,"Braunschweig","Köln","1:2","0:2",1,2,0,2,0,2,3,2,9,11,6,19700311,70200
"1863",1969,1970,18,"Wednesday",1970-03-11,19:30:00,"RW Essen","Bayern","1:1","0:1",1,1,0,1,1,1,2,1,24,21,6,19700311,70200
"1864",1969,1970,18,"Wednesday",1970-03-11,20:00:00,"Gladbach","Schalke","2:0","1:0",2,0,1,0,2,0,2,1,20,6,6,19700311,72000
"1865",1969,1970,18,"Wednesday",1970-03-11,20:00:00,"Duisburg","Hertha","1:3","1:3",1,3,1,3,0,2,4,4,22,7,6,19700311,72000
"1866",1969,1970,18,"Tuesday",1970-03-17,20:00:00,"Frankfurt","Oberhausen","5:1","1:1",5,1,1,1,2,0,6,2,5,27,5,19700317,72000
"1867",1969,1970,18,"Wednesday",1970-04-01,19:30:00,"K'lautern","HSV","1:1","0:1",1,1,0,1,1,1,2,1,13,10,6,19700401,70200
"1868",1969,1970,19,"Saturday",1970-01-17,14:15:00,"Oberhausen","K'lautern","0:0","0:0",0,0,0,0,1,1,0,0,27,13,1,19700117,51300
"1869",1969,1970,19,"Saturday",1970-01-17,15:30:00,"Aachen","RW Essen","0:0","0:0",0,0,0,0,1,1,0,0,25,24,1,19700117,55800
"1870",1969,1970,19,"Saturday",1970-01-17,15:30:00,"Schalke","Frankfurt","0:0","0:0",0,0,0,0,1,1,0,0,6,5,1,19700117,55800
"1871",1969,1970,19,"Tuesday",1970-03-03,19:30:00,"Hannover","Braunschweig","0:2","0:0",0,2,0,0,0,2,2,0,18,9,5,19700303,70200
"1872",1969,1970,19,"Tuesday",1970-03-17,19:30:00,"HSV","Dortmund","4:3","1:2",4,3,1,2,2,0,7,3,10,16,5,19700317,70200
"1873",1969,1970,19,"Tuesday",1970-03-17,19:45:00,"Stuttgart","Duisburg","4:3","1:0",4,3,1,0,2,0,7,1,14,22,5,19700317,71100
"1874",1969,1970,19,"Tuesday",1970-03-17,20:00:00,"Köln","Bremen","3:0","2:0",3,0,2,0,2,0,3,2,11,8,5,19700317,72000
"1875",1969,1970,19,"Wednesday",1970-03-25,19:30:00,"Hertha","TSV 1860","4:2","3:2",4,2,3,2,2,0,6,5,7,1,6,19700325,70200
"1876",1969,1970,19,"Wednesday",1970-04-15,20:00:00,"Bayern","Gladbach","1:0","1:0",1,0,1,0,2,0,1,1,21,20,6,19700415,72000
"1877",1969,1970,20,"Saturday",1970-01-24,15:30:00,"TSV 1860","Stuttgart","4:1","2:1",4,1,2,1,2,0,5,3,1,14,1,19700124,55800
"1878",1969,1970,20,"Saturday",1970-01-24,15:30:00,"Dortmund","Oberhausen","3:2","2:0",3,2,2,0,2,0,5,2,16,27,1,19700124,55800
"1879",1969,1970,20,"Saturday",1970-01-24,15:30:00,"Aachen","Hertha","2:4","2:2",2,4,2,2,0,2,6,4,25,7,1,19700124,55800
"1880",1969,1970,20,"Tuesday",1970-03-03,20:00:00,"Frankfurt","Bayern","2:1","0:0",2,1,0,0,2,0,3,0,5,21,5,19700303,72000
"1881",1969,1970,20,"Wednesday",1970-04-01,19:30:00,"Bremen","Hannover","1:0","1:0",1,0,1,0,2,0,1,1,8,18,6,19700401,70200
"1882",1969,1970,20,"Tuesday",1970-04-14,20:00:00,"Duisburg","Köln","1:1","1:0",1,1,1,0,1,1,2,1,22,11,5,19700414,72000
"1883",1969,1970,20,"Tuesday",1970-04-21,19:30:00,"RW Essen","Gladbach","1:0","0:0",1,0,0,0,2,0,1,0,24,20,5,19700421,70200
"1884",1969,1970,20,"Tuesday",1970-04-21,20:00:00,"Braunschweig","HSV","3:0","1:0",3,0,1,0,2,0,3,1,9,10,5,19700421,72000
"1885",1969,1970,20,"Tuesday",1970-04-21,20:00:00,"K'lautern","Schalke","1:1","0:1",1,1,0,1,1,1,2,1,13,6,5,19700421,72000
"1886",1969,1970,21,"Saturday",1970-01-31,14:15:00,"Oberhausen","Braunschweig","2:1","2:0",2,1,2,0,2,0,3,2,27,9,1,19700131,51300
"1887",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Köln","TSV 1860","2:1","2:0",2,1,2,0,2,0,3,2,11,1,1,19700131,55800
"1888",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Bayern","K'lautern","1:1","0:1",1,1,0,1,1,1,2,1,21,13,1,19700131,55800
"1889",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Hannover","Duisburg","0:0","0:0",0,0,0,0,1,1,0,0,18,22,1,19700131,55800
"1890",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Schalke","Dortmund","1:1","1:0",1,1,1,0,1,1,2,1,6,16,1,19700131,55800
"1891",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Stuttgart","Aachen","5:0","2:0",5,0,2,0,2,0,5,2,14,25,1,19700131,55800
"1892",1969,1970,21,"Saturday",1970-01-31,15:30:00,"Gladbach","Frankfurt","1:2","0:0",1,2,0,0,0,2,3,0,20,5,1,19700131,55800
"1893",1969,1970,21,"Wednesday",1970-02-25,19:30:00,"Hertha","RW Essen","4:0","1:0",4,0,1,0,2,0,4,1,7,24,6,19700225,70200
"1894",1969,1970,21,"Tuesday",1970-04-14,19:30:00,"HSV","Bremen","2:2","0:0",2,2,0,0,1,1,4,0,10,8,5,19700414,70200
"1895",1969,1970,22,"Saturday",1970-02-07,15:30:00,"TSV 1860","Hannover","3:0","1:0",3,0,1,0,2,0,3,1,1,18,1,19700207,55800
"1896",1969,1970,22,"Saturday",1970-02-07,15:30:00,"Dortmund","Bayern","1:3","0:1",1,3,0,1,0,2,4,1,16,21,1,19700207,55800
"1897",1969,1970,22,"Saturday",1970-02-07,15:30:00,"Duisburg","HSV","0:0","0:0",0,0,0,0,1,1,0,0,22,10,1,19700207,55800
"1898",1969,1970,22,"Saturday",1970-02-07,15:30:00,"Bremen","Oberhausen","1:1","0:1",1,1,0,1,1,1,2,1,8,27,1,19700207,55800
"1899",1969,1970,22,"Saturday",1970-02-07,15:30:00,"Aachen","Köln","1:3","0:1",1,3,0,1,0,2,4,1,25,11,1,19700207,55800
"1900",1969,1970,22,"Saturday",1970-02-07,15:30:00,"K'lautern","Gladbach","1:4","1:1",1,4,1,1,0,2,5,2,13,20,1,19700207,55800
"1901",1969,1970,22,"Saturday",1970-02-07,15:30:00,"RW Essen","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,24,5,1,19700207,55800
"1902",1969,1970,22,"Tuesday",1970-02-17,20:00:00,"Braunschweig","Schalke","3:0","1:0",3,0,1,0,2,0,3,1,9,6,5,19700217,72000
"1903",1969,1970,22,"Wednesday",1970-04-22,19:30:00,"Hertha","Stuttgart","3:1","2:0",3,1,2,0,2,0,4,2,7,14,6,19700422,70200
"1904",1969,1970,23,"Saturday",1970-02-14,15:30:00,"HSV","TSV 1860","0:1","0:0",0,1,0,0,0,2,1,0,10,1,1,19700214,55800
"1905",1969,1970,23,"Saturday",1970-02-14,15:30:00,"Bayern","Braunschweig","5:1","2:1",5,1,2,1,2,0,6,3,21,9,1,19700214,55800
"1906",1969,1970,23,"Saturday",1970-02-14,15:30:00,"Gladbach","Dortmund","4:2","3:0",4,2,3,0,2,0,6,3,20,16,1,19700214,55800
"1907",1969,1970,23,"Saturday",1970-02-14,15:30:00,"Köln","Hertha","5:1","2:0",5,1,2,0,2,0,6,2,11,7,1,19700214,55800
"1908",1969,1970,23,"Saturday",1970-02-14,15:30:00,"Frankfurt","K'lautern","2:1","2:1",2,1,2,1,2,0,3,3,5,13,1,19700214,55800
"1909",1969,1970,23,"Saturday",1970-02-14,15:30:00,"Stuttgart","RW Essen","4:1","2:0",4,1,2,0,2,0,5,2,14,24,1,19700214,55800
"1910",1969,1970,23,"Wednesday",1970-03-25,20:00:00,"Schalke","Bremen","0:0","0:0",0,0,0,0,1,1,0,0,6,8,6,19700325,72000
"1911",1969,1970,23,"Wednesday",1970-04-22,19:30:00,"Oberhausen","Duisburg","2:0","1:0",2,0,1,0,2,0,2,1,27,22,6,19700422,70200
"1912",1969,1970,23,"Wednesday",1970-04-22,19:30:00,"Hannover","Aachen","5:0","3:0",5,0,3,0,2,0,5,3,18,25,6,19700422,70200
"1913",1969,1970,24,"Saturday",1970-02-21,15:00:00,"Stuttgart","Köln","0:3","0:2",0,3,0,2,0,2,3,2,14,11,1,19700221,54000
"1914",1969,1970,24,"Saturday",1970-02-21,15:30:00,"TSV 1860","Oberhausen","4:1","3:1",4,1,3,1,2,0,5,4,1,27,1,19700221,55800
"1915",1969,1970,24,"Saturday",1970-02-21,15:30:00,"Duisburg","Schalke","2:0","1:0",2,0,1,0,2,0,2,1,22,6,1,19700221,55800
"1916",1969,1970,24,"Tuesday",1970-03-24,19:30:00,"Braunschweig","Gladbach","0:1","0:0",0,1,0,0,0,2,1,0,9,20,5,19700324,70200
"1917",1969,1970,24,"Tuesday",1970-04-07,19:30:00,"Aachen","HSV","0:2","0:1",0,2,0,1,0,2,2,1,25,10,5,19700407,70200
"1918",1969,1970,24,"Tuesday",1970-04-07,19:30:00,"Hertha","Hannover","1:1","1:0",1,1,1,0,1,1,2,1,7,18,5,19700407,70200
"1919",1969,1970,24,"Wednesday",1970-04-15,19:30:00,"Dortmund","Frankfurt","2:1","1:1",2,1,1,1,2,0,3,2,16,5,6,19700415,70200
"1920",1969,1970,24,"Tuesday",1970-04-21,19:30:00,"Bremen","Bayern","1:0","0:0",1,0,0,0,2,0,1,0,8,21,5,19700421,70200
"1921",1969,1970,24,"Thursday",1970-04-30,17:45:00,"RW Essen","K'lautern","1:1","1:1",1,1,1,1,1,1,2,2,24,13,2,19700430,63900
"1922",1969,1970,25,"Saturday",1970-02-28,14:30:00,"Oberhausen","Aachen","1:0","1:0",1,0,1,0,2,0,1,1,27,25,1,19700228,52200
"1923",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Schalke","TSV 1860","3:1","1:0",3,1,1,0,2,0,4,1,6,1,1,19700228,55800
"1924",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Bayern","Duisburg","2:0","1:0",2,0,1,0,2,0,2,1,21,22,1,19700228,55800
"1925",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Gladbach","Bremen","1:0","0:0",1,0,0,0,2,0,1,0,20,8,1,19700228,55800
"1926",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Frankfurt","Braunschweig","0:0","0:0",0,0,0,0,1,1,0,0,5,9,1,19700228,55800
"1927",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Hannover","Stuttgart","2:0","2:0",2,0,2,0,2,0,2,2,18,14,1,19700228,55800
"1928",1969,1970,25,"Saturday",1970-02-28,15:30:00,"K'lautern","Dortmund","2:2","1:1",2,2,1,1,1,1,4,2,13,16,1,19700228,55800
"1929",1969,1970,25,"Saturday",1970-02-28,15:30:00,"Köln","RW Essen","5:2","2:1",5,2,2,1,2,0,7,3,11,24,1,19700228,55800
"1930",1969,1970,25,"Saturday",1970-04-25,15:30:00,"HSV","Hertha","1:0","0:0",1,0,0,0,2,0,1,0,10,7,1,19700425,55800
"1931",1969,1970,26,"Saturday",1970-03-07,15:30:00,"TSV 1860","Bayern","2:1","2:0",2,1,2,0,2,0,3,2,1,21,1,19700307,55800
"1932",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Duisburg","Gladbach","0:1","0:1",0,1,0,1,0,2,1,1,22,20,1,19700307,55800
"1933",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Bremen","Frankfurt","3:2","1:1",3,2,1,1,2,0,5,2,8,5,1,19700307,55800
"1934",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Stuttgart","HSV","1:1","1:1",1,1,1,1,1,1,2,2,14,10,1,19700307,55800
"1935",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Braunschweig","K'lautern","1:0","0:0",1,0,0,0,2,0,1,0,9,13,1,19700307,55800
"1936",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Köln","Hannover","5:0","2:0",5,0,2,0,2,0,5,2,11,18,1,19700307,55800
"1937",1969,1970,26,"Saturday",1970-03-07,15:30:00,"RW Essen","Dortmund","3:3","3:2",3,3,3,2,1,1,6,5,24,16,1,19700307,55800
"1938",1969,1970,26,"Saturday",1970-03-07,15:30:00,"Aachen","Schalke","1:2","0:2",1,2,0,2,0,2,3,2,25,6,1,19700307,55800
"1939",1969,1970,26,"Wednesday",1970-04-01,19:30:00,"Hertha","Oberhausen","1:0","0:0",1,0,0,0,2,0,1,0,7,27,6,19700401,70200
"1940",1969,1970,27,"Saturday",1970-03-14,15:00:00,"Oberhausen","Stuttgart","3:0","0:0",3,0,0,0,2,0,3,0,27,14,1,19700314,54000
"1941",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Gladbach","TSV 1860","3:1","2:1",3,1,2,1,2,0,4,3,20,1,1,19700314,55800
"1942",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Bayern","Aachen","6:0","2:0",6,0,2,0,2,0,6,2,21,25,1,19700314,55800
"1943",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Frankfurt","Duisburg","0:1","0:1",0,1,0,1,0,2,1,1,5,22,1,19700314,55800
"1944",1969,1970,27,"Saturday",1970-03-14,15:30:00,"K'lautern","Bremen","1:0","0:0",1,0,0,0,2,0,1,0,13,8,1,19700314,55800
"1945",1969,1970,27,"Saturday",1970-03-14,15:30:00,"HSV","Köln","2:5","0:2",2,5,0,2,0,2,7,2,10,11,1,19700314,55800
"1946",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Dortmund","Braunschweig","2:2","0:0",2,2,0,0,1,1,4,0,16,9,1,19700314,55800
"1947",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Hannover","RW Essen","3:0","1:0",3,0,1,0,2,0,3,1,18,24,1,19700314,55800
"1948",1969,1970,27,"Saturday",1970-03-14,15:30:00,"Schalke","Hertha","1:3","1:0",1,3,1,0,0,2,4,1,6,7,1,19700314,55800
"1949",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Hertha","Bayern","0:4","0:3",0,4,0,3,0,2,4,3,7,21,1,19700321,55800
"1950",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Duisburg","K'lautern","0:0","0:0",0,0,0,0,1,1,0,0,22,13,1,19700321,55800
"1951",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Köln","Oberhausen","0:1","0:0",0,1,0,0,0,2,1,0,11,27,1,19700321,55800
"1952",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Bremen","Dortmund","1:3","1:1",1,3,1,1,0,2,4,2,8,16,1,19700321,55800
"1953",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Hannover","HSV","1:1","1:1",1,1,1,1,1,1,2,2,18,10,1,19700321,55800
"1954",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Stuttgart","Schalke","2:0","0:0",2,0,0,0,2,0,2,0,14,6,1,19700321,55800
"1955",1969,1970,28,"Saturday",1970-03-21,15:30:00,"Aachen","Gladbach","0:3","0:1",0,3,0,1,0,2,3,1,25,20,1,19700321,55800
"1956",1969,1970,28,"Wednesday",1970-04-15,19:30:00,"RW Essen","Braunschweig","1:1","1:1",1,1,1,1,1,1,2,2,24,9,6,19700415,70200
"1957",1969,1970,28,"Wednesday",1970-04-22,20:00:00,"TSV 1860","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,1,5,6,19700422,72000
"1958",1969,1970,29,"Saturday",1970-03-28,15:30:00,"K'lautern","TSV 1860","3:2","2:0",3,2,2,0,2,0,5,2,13,1,1,19700328,55800
"1959",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Bayern","Stuttgart","1:2","1:1",1,2,1,1,0,2,3,2,21,14,1,19700328,55800
"1960",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Dortmund","Duisburg","3:1","0:0",3,1,0,0,2,0,4,0,16,22,1,19700328,55800
"1961",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Oberhausen","Hannover","0:0","0:0",0,0,0,0,1,1,0,0,27,18,1,19700328,55800
"1962",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Braunschweig","Bremen","1:2","0:2",1,2,0,2,0,2,3,2,9,8,1,19700328,55800
"1963",1969,1970,29,"Saturday",1970-03-28,15:30:00,"HSV","RW Essen","1:0","1:0",1,0,1,0,2,0,1,1,10,24,1,19700328,55800
"1964",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Schalke","Köln","1:0","1:0",1,0,1,0,2,0,1,1,6,11,1,19700328,55800
"1965",1969,1970,29,"Saturday",1970-03-28,15:30:00,"Gladbach","Hertha","1:1","1:0",1,1,1,0,1,1,2,1,20,7,1,19700328,55800
"1966",1969,1970,29,"Monday",1970-03-30,15:30:00,"Frankfurt","Aachen","6:2","1:1",6,2,1,1,2,0,8,2,5,25,3,19700330,55800
"1967",1969,1970,30,"Saturday",1970-04-04,15:30:00,"Köln","Bayern","0:2","0:0",0,2,0,0,0,2,2,0,11,21,1,19700404,55800
"1968",1969,1970,30,"Saturday",1970-04-04,15:30:00,"Duisburg","Braunschweig","1:0","0:0",1,0,0,0,2,0,1,0,22,9,1,19700404,55800
"1969",1969,1970,30,"Saturday",1970-04-04,15:30:00,"HSV","Oberhausen","2:1","1:0",2,1,1,0,2,0,3,1,10,27,1,19700404,55800
"1970",1969,1970,30,"Saturday",1970-04-04,15:30:00,"Hannover","Schalke","3:1","2:0",3,1,2,0,2,0,4,2,18,6,1,19700404,55800
"1971",1969,1970,30,"Saturday",1970-04-04,15:30:00,"Stuttgart","Gladbach","0:0","0:0",0,0,0,0,1,1,0,0,14,20,1,19700404,55800
"1972",1969,1970,30,"Saturday",1970-04-04,15:30:00,"Hertha","Frankfurt","2:0","0:0",2,0,0,0,2,0,2,0,7,5,1,19700404,55800
"1973",1969,1970,30,"Wednesday",1970-04-08,19:30:00,"TSV 1860","Dortmund","3:0","1:0",3,0,1,0,2,0,3,1,1,16,6,19700408,70200
"1974",1969,1970,30,"Wednesday",1970-04-15,19:30:00,"Aachen","K'lautern","1:1","0:1",1,1,0,1,1,1,2,1,25,13,6,19700415,70200
"1975",1969,1970,30,"Monday",1970-04-27,19:30:00,"RW Essen","Bremen","3:2","1:1",3,2,1,1,2,0,5,2,24,8,3,19700427,70200
"1976",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Braunschweig","TSV 1860","2:2","1:2",2,2,1,2,1,1,4,3,9,1,1,19700411,55800
"1977",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Bayern","Hannover","7:2","4:1",7,2,4,1,2,0,9,5,21,18,1,19700411,55800
"1978",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Bremen","Duisburg","0:0","0:0",0,0,0,0,1,1,0,0,8,22,1,19700411,55800
"1979",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Oberhausen","RW Essen","1:1","1:0",1,1,1,0,1,1,2,1,27,24,1,19700411,55800
"1980",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Schalke","HSV","1:1","0:0",1,1,0,0,1,1,2,0,6,10,1,19700411,55800
"1981",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Dortmund","Aachen","3:1","3:1",3,1,3,1,2,0,4,4,16,25,1,19700411,55800
"1982",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Gladbach","Köln","2:0","1:0",2,0,1,0,2,0,2,1,20,11,1,19700411,55800
"1983",1969,1970,31,"Saturday",1970-04-11,15:30:00,"K'lautern","Hertha","1:0","0:0",1,0,0,0,2,0,1,0,13,7,1,19700411,55800
"1984",1969,1970,31,"Saturday",1970-04-11,15:30:00,"Frankfurt","Stuttgart","4:0","1:0",4,0,1,0,2,0,4,1,5,14,1,19700411,55800
"1985",1969,1970,32,"Saturday",1970-04-18,15:30:00,"TSV 1860","Bremen","0:1","0:1",0,1,0,1,0,2,1,1,1,8,1,19700418,55800
"1986",1969,1970,32,"Saturday",1970-04-18,15:30:00,"HSV","Bayern","1:3","1:0",1,3,1,0,0,2,4,1,10,21,1,19700418,55800
"1987",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Duisburg","RW Essen","0:1","0:1",0,1,0,1,0,2,1,1,22,24,1,19700418,55800
"1988",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Schalke","Oberhausen","2:2","0:0",2,2,0,0,1,1,4,0,6,27,1,19700418,55800
"1989",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Aachen","Braunschweig","1:1","1:1",1,1,1,1,1,1,2,2,25,9,1,19700418,55800
"1990",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Hannover","Gladbach","1:0","1:0",1,0,1,0,2,0,1,1,18,20,1,19700418,55800
"1991",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Hertha","Dortmund","9:1","6:0",9,1,6,0,2,0,10,6,7,16,1,19700418,55800
"1992",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Köln","Frankfurt","1:2","1:1",1,2,1,1,0,2,3,2,11,5,1,19700418,55800
"1993",1969,1970,32,"Saturday",1970-04-18,15:30:00,"Stuttgart","K'lautern","2:1","2:0",2,1,2,0,2,0,3,2,14,13,1,19700418,55800
"1994",1969,1970,33,"Friday",1970-04-24,19:30:00,"RW Essen","Schalke","1:1","0:0",1,1,0,0,1,1,2,0,24,6,4,19700424,70200
"1995",1969,1970,33,"Saturday",1970-04-25,15:30:00,"K'lautern","Köln","3:2","3:1",3,2,3,1,2,0,5,4,13,11,1,19700425,55800
"1996",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Duisburg","TSV 1860","2:1","0:1",2,1,0,1,2,0,3,1,22,1,2,19700430,72000
"1997",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Bayern","Oberhausen","6:2","4:1",6,2,4,1,2,0,8,5,21,27,2,19700430,72000
"1998",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Bremen","Aachen","4:1","2:0",4,1,2,0,2,0,5,2,8,25,2,19700430,72000
"1999",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Gladbach","HSV","4:3","3:0",4,3,3,0,2,0,7,3,20,10,2,19700430,72000
"2000",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Braunschweig","Hertha","1:2","0:0",1,2,0,0,0,2,3,0,9,7,2,19700430,72000
"2001",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Frankfurt","Hannover","3:3","0:1",3,3,0,1,1,1,6,1,5,18,2,19700430,72000
"2002",1969,1970,33,"Thursday",1970-04-30,20:00:00,"Dortmund","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,16,14,2,19700430,72000
"2003",1969,1970,34,"Sunday",1970-05-03,18:30:00,"Hertha","Bremen","4:1","1:1",4,1,1,1,2,0,5,2,7,8,7,19700503,66600
"2004",1969,1970,34,"Sunday",1970-05-03,18:30:00,"HSV","Frankfurt","5:1","3:0",5,1,3,0,2,0,6,3,10,5,7,19700503,66600
"2005",1969,1970,34,"Sunday",1970-05-03,20:00:00,"TSV 1860","RW Essen","0:0","0:0",0,0,0,0,1,1,0,0,1,24,7,19700503,72000
"2006",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Schalke","Bayern","2:2","0:0",2,2,0,0,1,1,4,0,6,21,7,19700503,72000
"2007",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Aachen","Duisburg","3:2","3:0",3,2,3,0,2,0,5,3,25,22,7,19700503,72000
"2008",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Oberhausen","Gladbach","3:4","1:2",3,4,1,2,0,2,7,3,27,20,7,19700503,72000
"2009",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Stuttgart","Braunschweig","3:2","1:1",3,2,1,1,2,0,5,2,14,9,7,19700503,72000
"2010",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Hannover","K'lautern","4:2","2:1",4,2,2,1,2,0,6,3,18,13,7,19700503,72000
"2011",1969,1970,34,"Sunday",1970-05-03,20:00:00,"Köln","Dortmund","5:2","2:0",5,2,2,0,2,0,7,2,11,16,7,19700503,72000
"2012",1970,1971,1,"Saturday",1970-08-15,15:30:00,"Bremen","Köln","1:1","1:0",1,1,1,0,1,1,2,1,8,11,1,19700815,55800
"2013",1970,1971,1,"Saturday",1970-08-15,15:30:00,"Frankfurt","HSV","0:0","0:0",0,0,0,0,1,1,0,0,5,10,1,19700815,55800
"2014",1970,1971,1,"Saturday",1970-08-15,15:30:00,"Braunschweig","Schalke","3:3","2:1",3,3,2,1,1,1,6,3,9,6,1,19700815,55800
